,crash_id,lat,long,street,severity,illumination,weather,road_conditon,year,day,hour,date,day_n_nite_dummy
158953,2019127665,40.3966,-80.088,CAROTHERS AV,1,3.0,3.0,1.0,2019,1,19.0,2019-12,False
159023,2019128055,40.4587,-79.9081,FRANKSTOWN AV,1,3.0,3.0,1.0,2019,5,19.0,2019-12,False
159048,2019112352,40.3549,-79.879,WASHINGTON ST,1,3.0,3.0,1.0,2019,2,19.0,2019-11,False
159089,2019096610,40.4211,-79.9817,S 18TH ST,1,3.0,3.0,1.0,2019,4,19.0,2019-9,False
159115,2019128421,40.5631,-80.0605,SLOOP RD (T,1,2.0,3.0,9.0,2019,6,19.0,2019-12,False
159218,2019129233,40.5411,-79.8018,PITTSBURGH ST,1,3.0,3.0,1.0,2019,5,19.0,2019-12,False
159293,2019130048,40.3165,-79.8334,WORTHINGTON ST,1,3.0,3.0,1.0,2019,7,19.0,2019-12,False
159442,2019114495,40.5381,-79.8329,FREEPORT RD,1,3.0,3.0,1.0,2019,6,19.0,2019-11,False
159452,2019131116,40.5325,-80.0846,CRAWFORD RD,1,2.0,3.0,1.0,2019,5,19.0,2019-12,False
159546,2019118775,40.3425,-79.9646,CLOVER DR,1,2.0,3.0,1.0,2019,3,19.0,2019-11,False
159569,2019108112,40.4028,-80.0954,CUBBAGE ST,1,3.0,3.0,1.0,2019,6,19.0,2019-10,False
159576,2019112742,40.5359,-80.1848,KRAMER ST,1,3.0,3.0,1.0,2019,3,19.0,2019-11,False
159607,2019106211,40.5007,-80.0442,JACKS RUN RD,1,3.0,3.0,1.0,2019,1,19.0,2019-10,False
159624,2019106216,40.3967,-80.0849,WASHINGTON AV,1,3.0,3.0,1.0,2019,6,19.0,2019-10,False
159655,2019115080,40.4462,-79.7646,EVERGREEN DR,1,2.0,3.0,1.0,2019,2,19.0,2019-11,False
159656,2019115088,40.354,-79.8232,CAPITOL ST,1,3.0,3.0,1.0,2019,2,19.0,2019-11,False
159685,2019119174,40.4292,-79.9411,PENN LINCOLN PY,1,3.0,3.0,1.0,2019,6,19.0,2019-11,False
159710,2019119216,40.4198,-79.8891,DENNISTON AV,1,3.0,3.0,1.0,2019,7,19.0,2019-11,False
159734,2019108282,40.449,-80.0203,OHIO RIVER BL,1,3.0,3.0,1.0,2019,6,19.0,2019-10,False
159756,2019113103,40.4518,-80.161,ROBINSON CENTER DR,1,3.0,3.0,1.0,2019,4,19.0,2019-11,False
159758,2019108312,40.5277,-79.8108,COXCOMB HILL RD,1,3.0,3.0,1.0,2019,4,19.0,2019-10,False
159798,2019106559,40.5607,-79.8008,ALLEGHENY VALLEY EX,1,3.0,3.0,1.0,2019,5,19.0,2019-10,False
159821,2019119376,40.4406,-80.1563,PENN LINCOLN PY,1,3.0,3.0,1.0,2019,1,19.0,2019-10,False
159894,2019119622,40.413,-80.0239,SEBRING AV,1,3.0,3.0,1.0,2019,5,19.0,2019-11,False
159971,2019135157,40.4474,-80.1658,STEUBENVILLE PK,1,3.0,3.0,1.0,2019,3,19.0,2019-12,False
159976,2019113600,40.402,-79.8165,TRI-BORO AV,1,2.0,3.0,1.0,2019,1,19.0,2019-10,False
160030,2019131668,40.5215,-79.9596,MT ROYAL BL,1,3.0,3.0,1.0,2019,5,19.0,2019-12,False
160039,2019135192,40.4296,-79.9569,PENN LINCOLN PY,1,3.0,3.0,1.0,2019,3,19.0,2019-12,False
160099,2019119940,40.415,-80.0113,WARRINGTON AV,1,3.0,3.0,1.0,2019,6,19.0,2019-11,False
160103,2019132584,40.6304,-79.7638,BULL CREEK RD,1,2.0,3.0,2.0,2019,7,19.0,2019-12,False
160139,2019132723,40.328,-79.9384,LEWIS RUN RD,1,3.0,3.0,1.0,2019,7,19.0,2019-12,False
160140,2019132750,40.5896,-80.0986,RAYMOND P SHAFER HW,1,3.0,3.0,1.0,2019,5,19.0,2019-11,False
160191,2019135331,40.5851,-79.8277,LITTLE DEER CREEK RD,1,2.0,3.0,1.0,2019,1,19.0,2019-12,False
160225,2019056308,40.3159,-80.0014,MAPLE SPRINGS DR,1,1.0,3.0,1.0,2019,1,19.0,2019-6,True
160274,2019014939,40.4454,-79.7732,EVERGREEN DR,1,3.0,3.0,1.0,2019,3,19.0,2019-2,False
160283,2019056380,40.4411,-80.0197,WEST CARSON ST,1,1.0,3.0,1.0,2019,2,19.0,2019-6,True
160297,2019020569,40.3897,-80.1335,HILLTOP RD,1,3.0,3.0,1.0,2019,3,19.0,2019-2,False
160313,2019023051,40.511,-80.2135,BEAVER GRADE RD,1,3.0,3.0,1.0,2019,6,19.0,2019-2,False
160317,2019024370,40.4453,-79.9762,KIRKPATRICK ST,1,3.0,3.0,1.0,2019,6,19.0,2019-3,False
160393,2019036090,40.4813,-79.953,DRESDEN WY,1,1.0,3.0,1.0,2019,4,19.0,2019-4,True
160418,2019115862,40.4394,-80.1116,RAYMOND P SHAFER HW,1,2.0,3.0,1.0,2019,3,19.0,2019-11,False
160434,2019041083,40.3131,-80.0665,MCMURRAY RD,1,1.0,3.0,1.0,2019,4,19.0,2019-4,True
160451,2019109105,40.436,-79.9948,RAMP G RD,1,3.0,3.0,1.0,2019,2,19.0,2019-10,False
160453,2019043923,40.4411,-79.9576,ATWOOD ST,1,1.0,3.0,1.0,2019,1,19.0,2019-4,True
160487,2019097310,40.5272,-79.9503,FALL RUN RD,1,2.0,3.0,1.0,2019,6,19.0,2019-9,False
160554,2019056841,40.4275,-80.1291,PENN LINCOLN PY,1,1.0,3.0,1.0,2019,2,19.0,2019-5,True
160590,2019057665,40.6414,-79.9383,WILLIAM FLINN HW,1,1.0,3.0,1.0,2019,2,19.0,2019-6,True
160595,2020000284,40.4077,-79.9096,EIGHTH AV,1,3.0,3.0,1.0,2019,5,19.0,2019-12,False
160622,2019058862,40.3408,-79.9647,CLAIRTON BL,1,1.0,3.0,1.0,2019,3,19.0,2019-6,True
160644,2019057257,40.5051,-79.8589,ALLEGHENY VALLEY EX,1,1.0,3.0,1.0,2019,5,19.0,2019-5,True
160702,2019116174,40.352,-79.8597,HUEY ST,1,3.0,3.0,1.0,2019,4,19.0,2019-11,False
160719,2019057733,40.4409,-80.0347,WABASH ST,1,1.0,3.0,1.0,2019,5,19.0,2019-6,True
160747,2019053433,40.4561,-80.194,CLIFF MINE RD,1,1.0,3.0,1.0,2019,5,19.0,2019-5,True
160813,2020001159,40.4814,-80.0135,PERRYSVILLE AV,1,3.0,3.0,1.0,2019,1,19.0,2019-12,False
160836,2019116407,40.4303,-79.8738,PENN LINCOLN PY,1,3.0,3.0,9.0,2019,3,19.0,2019-11,False
160845,2019055517,40.4789,-80.043,BRIGHTON HEIGHTS AV,1,1.0,3.0,1.0,2019,6,19.0,2019-5,True
160858,2019058252,40.3551,-80.0492,CONNOR RD,1,1.0,3.0,1.0,2019,5,19.0,2019-6,True
160860,2019058284,40.3904,-79.986,BROWNSVILLE RD,1,1.0,3.0,1.0,2019,7,19.0,2019-6,True
160867,2020001594,40.5258,-80.0592,GASS RD,1,3.0,3.0,1.0,2019,2,19.0,2019-12,False
160869,2020001740,40.3831,-79.8277,PORT PERRY RD,1,3.0,3.0,1.0,2019,2,19.0,2019-12,False
160885,2020001759,40.4276,-79.8911,BRADDOCK AV,1,3.0,3.0,1.0,2019,5,19.0,2019-11,False
160945,2019116608,40.3388,-80.0659,BROOKSIDE BL,1,3.0,3.0,1.0,2019,5,19.0,2019-11,False
161000,2019116635,40.3492,-79.9361,LEBANON CHURCH RD,1,3.0,3.0,1.0,2019,2,19.0,2019-11,False
161190,2020004823,40.4162,-80.0588,PENN LINCOLN PY,1,3.0,3.0,1.0,2019,6,19.0,2019-11,False
161193,2020004835,40.4258,-79.9109,PENN LINCOLN PY,1,3.0,3.0,1.0,2019,5,19.0,2019-12,False
161233,2019133888,40.3865,-80.0925,RACEWAY PLAZA DR,1,3.0,3.0,1.0,2019,6,19.0,2019-12,False
161234,2019133890,40.4559,-79.8921,COLLIER ST,1,3.0,3.0,1.0,2019,6,19.0,2019-11,False
161300,2019053020,40.5823,-80.0375,INGOMAR RD,1,1.0,3.0,1.0,2019,5,19.0,2019-5,True
161394,2019053898,40.5022,-79.9452,KITTANNING ST,1,1.0,3.0,1.0,2019,1,19.0,2019-5,True
161434,2019043269,40.3211,-79.8365,WALNUT ST,1,1.0,3.0,1.0,2019,5,19.0,2019-4,True
161518,2019047568,40.3484,-79.9448,LEBANON CHURCH RD,1,1.0,3.0,1.0,2019,1,19.0,2019-5,True
161565,2019050906,40.3714,-79.9272,LEBANON RD,1,1.0,3.0,1.0,2019,3,19.0,2019-5,True
161567,2019050957,40.4711,-79.925,STANTON AV,1,1.0,3.0,1.0,2019,7,19.0,2019-5,True
161592,2019050660,40.3336,-80.0019,BROUGHTON RD,1,1.0,3.0,1.0,2019,4,19.0,2019-5,True
161676,2019134262,40.4572,-79.9044,KELLY ST,1,3.0,3.0,1.0,2019,6,19.0,2019-12,False
161742,2019045709,40.3748,-80.1151,PRESTLEY RD,1,1.0,3.0,1.0,2019,2,19.0,2019-4,True
161803,2019055180,40.6144,-80.0916,BRANDT SCHOOL RD,1,1.0,3.0,1.0,2019,5,19.0,2019-5,True
161843,2019042382,40.372,-79.8518,GRANT AV,1,1.0,3.0,1.0,2019,3,19.0,2019-4,True
161849,2019134554,40.5097,-80.0039,MCKNIGHT RD,1,3.0,3.0,1.0,2019,5,19.0,2019-12,False
161963,2019097426,40.4279,-79.892,BRADDOCK AV INT/RAMP B RD,1,3.0,3.0,1.0,2019,6,19.0,2019-9,False
161966,2019097433,40.4306,-79.9576,PENN LINCOLN PY,1,3.0,3.0,1.0,2019,3,19.0,2019-9,False
162034,2019038864,40.5152,-80.16,CHESTNUT ST,1,3.0,3.0,1.0,2019,4,19.0,2019-2,False
162067,2019134797,40.4958,-79.912,ALLEGHENY VALLEY EX,1,3.0,3.0,1.0,2019,6,19.0,2019-12,False
162068,2019134805,40.3343,-79.8482,26TH ST,1,3.0,3.0,9.0,2019,1,19.0,2019-12,False
162075,2019039333,40.3883,-80.0429,WASHINGTON RD,1,1.0,3.0,1.0,2019,2,19.0,2019-4,True
162114,2019052838,40.4508,-80.2511,SANTIAGO RD,1,1.0,3.0,1.0,2019,4,19.0,2019-5,True
162130,2019097465,40.436,-79.9741,PENN LINCOLN PY,1,3.0,3.0,1.0,2019,3,19.0,2019-9,False
162141,2019045904,40.4588,-79.9728,30TH ST,1,1.0,3.0,9.0,2019,7,19.0,2019-5,True
162145,2019097472,40.4278,-79.9252,SQUIRREL HILL TN,1,3.0,3.0,1.0,2019,4,19.0,2019-9,False
162173,2019039342,40.4184,-79.9727,ELEANOR ST,1,1.0,3.0,1.0,2019,7,19.0,2019-4,True
162229,2019042114,40.4444,-80.1293,MOON RUN PARK RD,1,1.0,3.0,1.0,2019,2,19.0,2019-4,True
162279,2019042808,40.501,-79.8624,ALLEGHENY VALLEY EX,1,1.0,3.0,1.0,2019,2,19.0,2019-4,True
162320,2019047193,40.3576,-80.1146,HICKMAN ST,1,1.0,3.0,1.0,2019,2,19.0,2019-5,True
162387,2019044377,40.4244,-79.7546,MOSSIDE BL,1,2.0,3.0,1.0,2019,2,19.0,2019-4,False
162406,2019043019,40.4384,-79.8307,NOTTINGHAM DR,1,1.0,3.0,9.0,2019,5,19.0,2019-4,True
162428,2019055702,40.4789,-80.043,BRIGHTON HEIGHTS AV,1,1.0,3.0,9.0,2019,4,19.0,2019-5,True
162432,2019040202,40.276,-79.879,MCKEESPORT RD,1,1.0,3.0,1.0,2019,3,19.0,2019-4,True
162445,2019049906,40.4705,-79.8876,VERONA RD,1,1.0,3.0,1.0,2019,4,19.0,2019-5,True
162526,2019054592,40.4389,-79.7654,WILLIAM PENN HW,1,1.0,3.0,1.0,2019,3,19.0,2019-5,True
162589,2019045353,40.4681,-79.8833,MOUNT CARMEL RD,1,1.0,3.0,1.0,2019,5,19.0,2019-5,True
162621,2019040615,40.5721,-80.0235,MCKNIGHT RD,1,1.0,3.0,1.0,2019,7,19.0,2019-4,True
162659,2019038620,40.4098,-80.0821,CHESTNUT ST,1,1.0,3.0,1.0,2019,5,19.0,2019-4,True
162676,2019040870,40.3932,-79.9751,CUSTER AV,1,1.0,3.0,1.0,2019,5,19.0,2019-4,True
162726,2019038964,40.4245,-79.9743,GREELEY ST,1,1.0,3.0,1.0,2019,6,19.0,2019-4,True
162798,2019037162,40.4307,-80.0266,PENN LINCOLN PY,1,1.0,3.0,1.0,2019,6,19.0,2019-3,True
162807,2019063802,40.4022,-79.7757,BROADWAY BL,1,1.0,3.0,1.0,2019,1,19.0,2019-6,True
162863,2019034232,40.4535,-79.9318,ELMER ST,1,3.0,3.0,1.0,2019,6,19.0,2019-3,False
162877,2019097524,40.3773,-79.8014,ISAAC ST,1,3.0,3.0,1.0,2019,6,19.0,2019-9,False
162925,2019027724,40.5368,-80.0217,BABCOCK BL,1,3.0,3.0,1.0,2019,7,19.0,2019-3,False
162931,2019063923,40.4222,-79.8856,BRADDOCK AV,1,1.0,3.0,1.0,2019,5,19.0,2019-6,True
163029,2019034655,40.4108,-79.8348,GREENSBURG PK,1,3.0,3.0,1.0,2019,5,19.0,2019-3,False
163078,2019039672,40.4949,-79.75,CENTER NEW TEXAS RD,1,1.0,3.0,1.0,2019,6,19.0,2019-4,True
163102,2019028986,40.4699,-80.0603,ISLAND AV,1,3.0,3.0,1.0,2019,6,19.0,2019-3,False
163130,2019047880,40.3778,-80.2167,STURGEON ST,1,1.0,3.0,9.0,2019,5,19.0,2019-5,True
163253,2019026525,40.2646,-79.8786,WEIGLES HILL RD,1,3.0,3.0,1.0,2019,2,19.0,2019-3,False
163256,2019024636,40.3422,-79.9458,WALMART LT,1,3.0,3.0,1.0,2019,5,19.0,2019-2,False
163316,2019027467,40.6314,-79.9882,MONTOUR RD,1,2.0,3.0,1.0,2019,6,19.0,2019-3,False
163408,2019028780,40.4921,-80.0616,OHIO RIVER BL,1,1.0,3.0,1.0,2019,3,19.0,2019-3,True
163446,2019033504,40.4385,-80.0058,FORT PITT BL,1,1.0,3.0,1.0,2019,3,19.0,2019-3,True
163460,2019036733,40.4868,-80.0162,RICHEY AV,1,2.0,3.0,9.0,2019,6,19.0,2019-4,False
163478,2019020547,40.5165,-80.0044,MCKNIGHT RD,1,3.0,3.0,1.0,2019,4,19.0,2019-2,False
163485,2019030727,40.4511,-79.942,ELLSWORTH AV,1,3.0,3.0,1.0,2019,2,19.0,2019-3,False
163560,2019048147,40.496,-79.9396,ETNA BP,1,1.0,3.0,1.0,2019,1,19.0,2019-5,True
163684,2019025623,40.4823,-80.003,MT PLEASANT RD,1,3.0,3.0,1.0,2019,2,19.0,2019-3,False
163701,2019024100,40.5189,-80.0048,MCKNIGHT RD,1,3.0,3.0,1.0,2019,5,19.0,2019-2,False
163794,2019026377,40.3004,-79.8523,LIBERTY WY,1,3.0,3.0,1.0,2019,2,19.0,2019-2,False
163838,2019021924,40.317,-80.0457,LOGAN RD,1,3.0,3.0,1.0,2019,5,19.0,2019-2,False
163858,2019026960,40.482,-79.9388,WOODBINE ST,1,3.0,3.0,1.0,2019,4,19.0,2019-3,False
163908,2019034727,40.4357,-79.771,MONROEVILLE BL,1,1.0,3.0,1.0,2019,7,19.0,2019-3,True
163927,2019022792,40.2968,-79.9195,JEFFERSON BL,1,2.0,3.0,1.0,2019,1,19.0,2019-2,False
164006,2019023105,40.4263,-79.9636,HOT METAL ST,1,3.0,3.0,1.0,2019,3,19.0,2019-2,False
164018,2019022045,40.5817,-79.933,MCCULLY RD,1,2.0,3.0,9.0,2019,7,19.0,2019-2,False
164035,2019023643,40.3192,-80.1176,MAYVIEW RD,1,2.0,3.0,1.0,2019,4,19.0,2019-2,False
164074,2019019381,40.4555,-79.9931,SR 0028 HW,1,2.0,3.0,1.0,2019,7,19.0,2019-2,False
164089,2019030543,40.5834,-80.0326,DELL LN,1,2.0,3.0,1.0,2019,7,19.0,2019-3,False
164117,2019023229,40.4345,-80.008,WEST CARSON ST,1,3.0,3.0,1.0,2019,3,19.0,2019-2,False
164194,2019030599,40.3217,-79.9953,BROWNSVILLE RD,1,3.0,3.0,1.0,2019,1,19.0,2019-3,False
164198,2019097810,40.4978,-79.9631,SOOSE RD,1,2.0,3.0,1.0,2019,3,19.0,2019-9,False
164209,2019021412,40.5406,-80.1818,MUNICIPAL PARKING LOT #2 AL,1,2.0,3.0,1.0,2019,5,19.0,2019-2,False
164219,2019025610,40.4884,-79.9372,SIXTYSECOND ST BR,1,3.0,3.0,9.0,2019,2,19.0,2019-3,False
164225,2019022276,40.4287,-79.9802,EAST CARSON ST,1,3.0,3.0,1.0,2019,1,19.0,2019-2,False
164255,2019030872,40.541,-79.7958,MURRAYHILL AV,1,2.0,3.0,1.0,2019,2,19.0,2019-2,False
164281,2019021792,40.4505,-79.9301,NEGLEY AV,1,3.0,3.0,1.0,2019,6,19.0,2019-2,False
164311,2019022279,40.4525,-80.1725,SUMMIT PARK DR,1,3.0,3.0,1.0,2019,1,19.0,2019-2,False
164327,2019022296,40.3443,-79.9721,BRENTVIEW RD,1,3.0,3.0,2.0,2019,6,19.0,2019-2,False
164336,2019031433,40.4657,-79.9552,MAIN ST,1,3.0,3.0,1.0,2019,4,19.0,2019-3,False
164337,2019028595,40.6048,-80.0507,N ALLEGHENY HS RD,1,2.0,3.0,1.0,2019,6,19.0,2019-3,False
164347,2019033493,40.3669,-79.8903,HOMESTEAD DUQUESNE RD,1,3.0,3.0,1.0,2019,1,19.0,2019-3,False
164353,2019019953,40.5944,-79.8961,EAST/WEST PK,1,2.0,3.0,1.0,2019,5,19.0,2019-2,False
164405,2019010050,40.4316,-80.0067,SHILOH ST,1,3.0,3.0,1.0,2019,1,19.0,2019-1,False
164410,2019012791,40.473,-79.8889,VERONA BL,1,3.0,3.0,1.0,2019,7,19.0,2019-2,False
164422,2019015373,40.4067,-80.0826,BOQUET ST,1,3.0,3.0,1.0,2019,6,19.0,2019-2,False
164442,2019010473,40.4741,-79.9717,RAMP P RD,1,3.0,3.0,1.0,2019,2,19.0,2019-1,False
164524,2019013059,40.2808,-79.9058,WHITFIELD LN,1,2.0,3.0,9.0,2019,7,19.0,2019-2,False
164527,2019010474,40.3994,-80.0447,DORMONT AV,1,3.0,3.0,1.0,2019,2,19.0,2019-1,False
164603,2019015966,40.4109,-79.9188,HOMESTEAD GRAYS BR,1,3.0,3.0,1.0,2019,6,19.0,2019-2,False
164624,2019013554,40.4462,-79.997,10TH ST,1,3.0,3.0,1.0,2019,2,19.0,2019-2,False
164731,2019009123,40.4425,-79.9825,CENTRE AL,1,3.0,3.0,9.0,2019,5,19.0,2019-1,False
164794,2019007520,40.5449,-79.8385,HARMAR INT/RAMP D RD,1,3.0,3.0,9.0,2019,4,19.0,2019-1,False
164804,2019006840,40.4532,-79.9961,MADISON AV CONN FR 28 RD,1,3.0,3.0,9.0,2019,5,19.0,2019-1,False
164808,2019004530,40.4018,-79.8379,LINCOLN HW,1,3.0,3.0,1.0,2019,2,19.0,2019-1,False
164858,2019011583,40.3823,-80.044,ACADEMY AV,1,3.0,3.0,1.0,2019,5,19.0,2019-1,False
164863,2019098442,40.3827,-80.1948,FOR SR 0978 AND 3024 RD,1,1.0,3.0,1.0,2019,5,19.0,2019-9,True
164874,2019007064,40.6596,-80.0138,BAKERSTOWN/WARRENDALE RD,1,3.0,3.0,1.0,2019,6,19.0,2019-1,False
164927,2019009588,40.5536,-79.9488,ELFINWILD RD,1,3.0,3.0,1.0,2019,6,19.0,2019-1,False
164930,2019064949,40.3708,-79.9975,WEYMAN RD,1,1.0,3.0,1.0,2019,4,19.0,2019-6,True
165008,2019007227,40.3957,-80.024,PIONEER AV,1,3.0,3.0,1.0,2019,4,19.0,2019-1,False
165033,2019012596,40.4909,-80.0483,KENDALL AV,1,3.0,3.0,1.0,2019,5,19.0,2019-1,False
165120,2019048231,40.2903,-80.0282,LIBRARY RD,1,1.0,3.0,1.0,2019,5,19.0,2019-5,True
165126,2019003833,40.373,-80.0993,KIRWAN HTS INT/RAMP A RD,1,3.0,3.0,1.0,2019,4,19.0,2019-1,False
165132,2019048295,40.4746,-80.0052,HAZLETT ST,1,1.0,3.0,1.0,2019,7,19.0,2019-5,True
165133,2019046105,40.4716,-80.0554,HELEN ST,1,1.0,3.0,1.0,2019,4,19.0,2019-5,True
165146,2019010031,40.4287,-79.98,EAST CARSON ST,1,3.0,3.0,2.0,2019,1,19.0,2019-1,False
165176,2019014465,40.3949,-79.9866,BROWNSVILLE RD,1,3.0,3.0,1.0,2019,3,19.0,2019-2,False
165242,2019015675,40.344,-79.9715,CLAIRTON BL,1,3.0,3.0,2.0,2019,6,19.0,2019-2,False
165325,2019008226,40.3845,-79.9863,MAYTIDE ST,1,2.0,3.0,1.0,2019,3,19.0,2019-1,False
165356,2019015680,40.3441,-79.9716,GRACE ST,1,3.0,3.0,2.0,2019,6,19.0,2019-2,False
165372,2019018032,40.4243,-79.8876,S BRADDOCK AV,1,3.0,3.0,1.0,2019,1,19.0,2019-2,False
165382,2019015356,40.4654,-79.9567,FISK ST,1,3.0,3.0,1.0,2019,6,19.0,2019-2,False
165389,2019005279,40.4777,-79.7997,SALTSBURG RD,1,2.0,3.0,1.0,2019,2,19.0,2019-1,False
165430,2019006008,40.524,-79.9067,SQUAW RUN RD,1,2.0,3.0,9.0,2019,3,19.0,2019-1,False
165463,2019002298,40.3928,-80.0501,MEADOWCROFT AV,1,3.0,3.0,1.0,2019,7,19.0,2019-1,False
165468,2019012009,40.3784,-80.0603,PARKVIEW DR,1,2.0,3.0,1.0,2019,5,19.0,2019-1,False
165494,2019064773,40.4376,-80.0139,FORT PITT TN,1,3.0,3.0,1.0,2019,3,19.0,2019-3,False
165562,2019002080,40.4273,-79.9071,FORWARD AV,1,2.0,3.0,1.0,2019,7,19.0,2019-1,False
165694,2019009773,40.4491,-79.9854,17TH ST,1,3.0,3.0,9.0,2019,7,19.0,2019-1,False
165729,2019004809,40.3804,-79.8099,LINCOLN HW,1,3.0,3.0,1.0,2019,1,19.0,2019-1,False
165731,2019014121,40.4898,-79.7803,UNITY CENTER RD,1,3.0,3.0,1.0,2019,3,19.0,2019-2,False
165810,2019014520,40.4577,-79.9954,CHESTNUT ST,1,3.0,3.0,9.0,2019,4,19.0,2019-2,False
165840,2019004949,40.426,-80.0203,SAW MILL RUN BL,1,3.0,3.0,1.0,2019,3,19.0,2019-1,False
165862,2019011889,40.4586,-79.9575,BLOOMFIELD BR,1,3.0,3.0,1.0,2019,5,19.0,2019-1,False
165887,2019004202,40.4411,-79.9576,ATWOOD ST,1,3.0,3.0,1.0,2019,6,19.0,2019-1,False
165895,2019005720,40.4283,-79.9729,23RD ST,1,3.0,3.0,1.0,2019,3,19.0,2019-1,False
165910,2019065555,40.4567,-80.0301,BEAVER AV,1,1.0,3.0,1.0,2019,6,19.0,2019-6,True
165912,2019065567,40.3146,-79.9657,BEAMS RUN RD,1,1.0,3.0,1.0,2019,6,19.0,2019-6,True
165972,2019065734,40.4568,-79.7094,GOLDEN MILE HW,1,1.0,3.0,1.0,2019,5,19.0,2019-6,True
165985,2019064893,40.4865,-79.8373,POKETA RD,1,1.0,3.0,1.0,2019,4,19.0,2019-6,True
165987,2019064900,40.4626,-79.8681,EASTWOOD RD,1,1.0,3.0,1.0,2019,4,19.0,2019-6,True
165988,2019065786,40.3525,-79.851,EVANS ST,1,1.0,3.0,1.0,2019,7,19.0,2019-6,True
166110,2019007644,40.5945,-79.9478,PIONEER RD,1,3.0,3.0,1.0,2019,4,19.0,2019-1,False
166119,2019098772,40.5771,-79.8652,SR 0910 HW,1,3.0,3.0,1.0,2019,2,19.0,2019-9,False
166132,2019009048,40.5223,-80.0349,HIGHLAND AV,1,3.0,3.0,2.0,2019,2,19.0,2019-1,False
166164,2019099123,40.4631,-79.9241,HARVARD ST,1,3.0,3.0,1.0,2019,4,19.0,2019-10,False
166191,2020000585,40.3808,-79.8111,LINCOLN HW,1,3.0,3.0,1.0,2020,5,19.0,2020-1,False
166268,2020001911,40.623,-80.0634,WEXFORD BAYNE RD,1,2.0,3.0,1.0,2020,5,19.0,2020-1,False
166272,2020001976,40.4365,-79.7827,WILLIAM PENN HW,1,3.0,3.0,1.0,2020,7,19.0,2020-1,False
166315,2020002666,40.3819,-79.9947,IVYGLEN ST,1,3.0,3.0,1.0,2020,3,19.0,2020-1,False
166325,2020002899,40.5241,-80.0153,BABCOCK BL,1,3.0,3.0,1.0,2020,3,19.0,2020-1,False
166342,2020003297,40.4566,-79.9397,ATLANTIC AV,1,3.0,3.0,1.0,2020,5,19.0,2020-1,False
166346,2020003316,40.4888,-79.9241,BUTLER ST,1,3.0,3.0,1.0,2020,5,19.0,2020-1,False
166386,2020003846,40.3954,-80.0307,MCNEILLY RD,1,2.0,3.0,9.0,2020,4,19.0,2020-1,False
166410,2020004170,40.3962,-79.881,MAPLE ST,1,3.0,3.0,1.0,2020,5,19.0,2020-1,False
166411,2020004239,40.423,-79.9276,LILAC ST,1,3.0,3.0,1.0,2020,1,19.0,2020-1,False
166439,2020004668,40.6496,-79.9369,WILLIAM FLINN HW,1,2.0,3.0,1.0,2020,1,19.0,2020-1,False
166463,2020004894,40.4272,-79.7231,NEW WM PENN HW,1,3.0,3.0,1.0,2020,5,19.0,2020-1,False
166470,2020004925,40.393,-79.9973,MIDWOOD AV,1,3.0,3.0,1.0,2020,7,19.0,2020-1,False
166477,2020005133,40.4602,-79.8096,UNIVERSAL RD,1,2.0,3.0,1.0,2020,3,19.0,2020-1,False
166481,2020005151,40.3878,-80.0906,GREENTREE RD,1,3.0,3.0,1.0,2020,3,19.0,2020-1,False
166490,2020005346,40.4347,-79.7485,TURNPIKE RAMP RD,1,2.0,3.0,1.0,2020,2,19.0,2020-1,False
166545,2020006393,40.4348,-80.0086,WEST CARSON ST,1,3.0,3.0,1.0,2020,6,19.0,2020-1,False
166615,2020007619,40.4324,-79.9971,LIBERTY BR,1,3.0,3.0,1.0,2020,2,19.0,2020-1,False
166745,2020009157,40.4481,-79.7095,SAGAMORE HILL DR,1,2.0,3.0,1.0,2020,5,19.0,2020-1,False
166746,2020009159,40.4524,-80.0278,CHATEAU ST,1,3.0,3.0,1.0,2020,5,19.0,2020-1,False
166771,2020009369,40.4598,-79.8738,WOODS AV,1,3.0,3.0,1.0,2020,3,19.0,2020-1,False
166981,2020012255,40.4971,-80.0588,LINCOLN AV,1,3.0,3.0,1.0,2020,6,19.0,2020-1,False
167050,2020013091,40.4474,-79.9425,MOREWOOD AV,1,3.0,3.0,1.0,2020,2,19.0,2020-2,False
167249,2020015207,40.4275,-79.9502,PENN LINCOLN PY,1,3.0,3.0,1.0,2020,4,19.0,2020-2,False
167276,2020015608,40.4407,-80.0189,W CARSON ST,1,3.0,3.0,1.0,2020,2,19.0,2020-2,False
167288,2020015782,40.3874,-79.8283,LINCOLN HW,1,3.0,3.0,1.0,2020,5,19.0,2020-1,False
167342,2020016503,40.3435,-79.892,ELIZABETH RD,1,3.0,3.0,1.0,2020,3,19.0,2020-2,False
167443,2020017479,40.4298,-80.0279,PENN LINCOLN PY,1,3.0,3.0,1.0,2020,3,19.0,2020-1,False
167462,2020017716,40.5465,-79.9616,WILLIAM FLINN HW,1,3.0,3.0,1.0,2020,2,19.0,2020-2,False
167465,2020017798,40.4073,-79.89,WATERFRONT DR,1,3.0,3.0,1.0,2020,1,19.0,2020-2,False
167468,2020017828,40.4916,-80.0612,OHIO RIVER BL,1,3.0,3.0,1.0,2020,1,19.0,2020-2,False
167485,2020017968,40.4616,-79.9998,EAST STREET VALLEY EX,1,3.0,3.0,1.0,2020,6,19.0,2020-2,False
